site;year;transect;slide;taxa;count
Tektite;1993;3;21;Briareum;0
Tektite;1993;3;22;Briareum;0
Tektite;1993;3;23;Briareum;0
Tektite;1993;3;24;Briareum;0
Tektite;1993;3;26;Briareum;0
Tektite;1993;3;27;Briareum;0
Tektite;1993;3;28;Briareum;0
Tektite;1993;3;29;Briareum;0
Tektite;1993;3;30;Briareum;0
Tektite;1993;3;25;Briareum;1
Tektite;1994;1;1;Briareum;0
Tektite;1994;1;2;Briareum;0
Tektite;1994;1;3;Briareum;0
Tektite;1994;1;4;Briareum;0
Tektite;1994;1;5;Briareum;0
Tektite;1994;1;6;Briareum;0
Tektite;1994;1;7;Briareum;0
Tektite;1994;1;8;Briareum;0
Tektite;1994;1;9;Briareum;0
Tektite;1994;1;10;Briareum;0
Tektite;1994;3;21;Briareum;1
Tektite;1994;3;22;Briareum;0
Tektite;1994;3;23;Briareum;0
Tektite;1994;3;24;Briareum;0
Tektite;1994;3;25;Briareum;1
Tektite;1994;3;26;Briareum;0
Tektite;1994;3;27;Briareum;0
Tektite;1994;3;28;Briareum;0
Tektite;1994;3;29;Briareum;0
Tektite;1994;3;30;Briareum;0
Tektite;1995;1;1;Briareum;0
Tektite;1995;1;2;Briareum;0
Tektite;1995;1;3;Briareum;0
Tektite;1995;1;4;Briareum;0
Tektite;1995;1;5;Briareum;0
Tektite;1995;1;6;Briareum;0
Tektite;1995;1;7;Briareum;0
Tektite;1995;1;8;Briareum;0
Tektite;1995;1;9;Briareum;0
Tektite;1995;1;10;Briareum;0
Tektite;1995;3;21;Briareum;0
Tektite;1995;3;22;Briareum;0
Tektite;1995;3;23;Briareum;0
Tektite;1995;3;24;Briareum;0
Tektite;1995;3;25;Briareum;1
Tektite;1995;3;26;Briareum;0
Tektite;1995;3;27;Briareum;0
Tektite;1995;3;28;Briareum;0
Tektite;1995;3;29;Briareum;0
Tektite;1995;3;30;Briareum;0
Tektite;1996;1;1;Briareum;0
Tektite;1996;1;2;Briareum;0
Tektite;1996;1;3;Briareum;2
Tektite;1996;1;4;Briareum;1
Tektite;1996;1;5;Briareum;0
Tektite;1996;1;6;Briareum;0
Tektite;1996;1;7;Briareum;0
Tektite;1996;1;8;Briareum;0
Tektite;1996;1;9;Briareum;0
Tektite;1996;1;10;Briareum;0
Tektite;1996;3;21;Briareum;0
Tektite;1996;3;22;Briareum;0
Tektite;1996;3;23;Briareum;0
Tektite;1996;3;24;Briareum;0
Tektite;1996;3;25;Briareum;0
Tektite;1996;3;26;Briareum;0
Tektite;1996;3;27;Briareum;0
Tektite;1996;3;28;Briareum;0
Tektite;1996;3;29;Briareum;0
Tektite;1996;3;30;Briareum;0
Tektite;1997;1;1;Briareum;0
Tektite;1997;1;2;Briareum;0
Tektite;1997;1;3;Briareum;0
Tektite;1997;1;4;Briareum;0
Tektite;1997;1;5;Briareum;0
Tektite;1997;1;6;Briareum;0
Tektite;1997;1;7;Briareum;0
Tektite;1997;1;8;Briareum;0
Tektite;1997;1;9;Briareum;0
Tektite;1997;1;10;Briareum;0
Tektite;1997;3;21;Briareum;0
Tektite;1997;3;22;Briareum;0
Tektite;1997;3;23;Briareum;0
Tektite;1997;3;24;Briareum;0
Tektite;1997;3;25;Briareum;0
Tektite;1997;3;26;Briareum;0
Tektite;1997;3;27;Briareum;0
Tektite;1997;3;28;Briareum;0
Tektite;1997;3;29;Briareum;0
Tektite;1997;3;30;Briareum;0
Tektite;1998;1;1;Briareum;0
Tektite;1998;1;2;Briareum;1
Tektite;1998;1;3;Briareum;0
Tektite;1998;1;4;Briareum;0
Tektite;1998;1;5;Briareum;0
Tektite;1998;1;6;Briareum;0
Tektite;1998;1;7;Briareum;0
Tektite;1998;1;8;Briareum;0
Tektite;1998;1;9;Briareum;0
Tektite;1998;1;10;Briareum;0
Tektite;1998;3;21;Briareum;0
Tektite;1998;3;22;Briareum;0
Tektite;1998;3;23;Briareum;0
Tektite;1998;3;24;Briareum;0
Tektite;1998;3;25;Briareum;0
Tektite;1998;3;26;Briareum;0
Tektite;1998;3;27;Briareum;0
Tektite;1998;3;28;Briareum;0
Tektite;1998;3;29;Briareum;1
Tektite;1998;3;30;Briareum;0
Tektite;1999;1;Tektite_1999_001;Briareum;0
Tektite;1999;1;Tektite_1999_002;Briareum;0
Tektite;1999;1;Tektite_1999_003;Briareum;0
Tektite;1999;1;Tektite_1999_004;Briareum;0
Tektite;1999;1;Tektite_1999_005;Briareum;0
Tektite;1999;1;Tektite_1999_006;Briareum;0
Tektite;1999;1;Tektite_1999_007;Briareum;0
Tektite;1999;1;Tektite_1999_008;Briareum;0
Tektite;1999;1;Tektite_1999_009;Briareum;0
Tektite;1999;1;Tektite_1999_010;Briareum;0
Tektite;1999;1;Tektite_1999_011;Briareum;1
Tektite;1999;3;Tektite_1999_021;Briareum;0
Tektite;1999;3;Tektite_1999_022;Briareum;0
Tektite;1999;3;Tektite_1999_023;Briareum;0
Tektite;1999;3;Tektite_1999_024;Briareum;0
Tektite;1999;3;Tektite_1999_025;Briareum;0
Tektite;1999;3;Tektite_1999_026;Briareum;0
Tektite;1999;3;Tektite_1999_027;Briareum;0
Tektite;1999;3;Tektite_1999_028;Briareum;0
Tektite;1999;3;Tektite_1999_029;Briareum;0
Tektite;1999;3;Teltite_1999_030;Briareum;0
Tektite;2000;1;Tektite_2000_001;Briareum;0
Tektite;2000;1;Tektite_2000_002;Briareum;0
Tektite;2000;1;Tektite_2000_003;Briareum;0
Tektite;2000;1;Tektite_2000_004;Briareum;0
Tektite;2000;1;Tektite_2000_005;Briareum;0
Tektite;2000;1;Tektite_2000_006;Briareum;0
Tektite;2000;1;Tektite_2000_007;Briareum;0
Tektite;2000;1;Tektite_2000_008;Briareum;0
Tektite;2000;1;Tektite_2000_009;Briareum;0
Tektite;2000;1;Tektite_2000_010;Briareum;0
Tektite;2000;3;Tektite_2000_021;Briareum;0
Tektite;2000;3;Tektite_2000_022;Briareum;0
Tektite;2000;3;Tektite_2000_023;Briareum;0
Tektite;2000;3;Tektite_2000_024;Briareum;0
Tektite;2000;3;Tektite_2000_025;Briareum;0
Tektite;2000;3;Tektite_2000_026;Briareum;0
Tektite;2000;3;Tektite_2000_027;Briareum;0
Tektite;2000;3;Tektite_2000_028;Briareum;0
Tektite;2000;3;Tektite_2000_029;Briareum;0
Tektite;2000;3;Tektite_2000_030;Briareum;0
Tektite;2001;1;T1Q1-2001;Briareum;0
Tektite;2001;1;T1Q2-2001;Briareum;0
Tektite;2001;1;T1Q3-2001;Briareum;0
Tektite;2001;1;T1Q4-2001;Briareum;0
Tektite;2001;1;T1Q5-2001;Briareum;0
Tektite;2001;1;T1Q6-2001;Briareum;0
Tektite;2001;1;T1Q7-2001;Briareum;0
Tektite;2001;1;T1Q8-2001;Briareum;0
Tektite;2001;1;T1Q9-2001;Briareum;0
Tektite;2001;1;T1Q10-2001;Briareum;0
Tektite;2001;1;T1Q11-2001;Briareum;0
Tektite;2001;3;T3Q1-2001;Briareum;0
Tektite;2001;3;T3Q2-2001;Briareum;0
Tektite;2001;3;T3Q3-2001;Briareum;0
Tektite;2001;3;T3Q4-2001;Briareum;0
Tektite;2001;3;T3Q5-2001;Briareum;0
Tektite;2001;3;T3Q7-2001;Briareum;0
Tektite;2001;3;T3Q8-2001;Briareum;0
Tektite;2001;3;T3Q9-2001;Briareum;0
Tektite;2001;3;T3Q10-2001;Briareum;0
Tektite;2001;3;T3Q6-2001;Briareum;0
Tektite;2002;1;DSCN_3114;Briareum;0
Tektite;2002;1;DSCN_3115;Briareum;0
Tektite;2002;1;DSCN_3116;Briareum;0
Tektite;2002;1;DSCN_3117;Briareum;0
Tektite;2002;1;DSCN_3118;Briareum;0
Tektite;2002;1;DSCN_3119;Briareum;0
Tektite;2002;1;DSCN_3120;Briareum;0
Tektite;2002;1;DSCN_3121;Briareum;0
Tektite;2002;1;DSCN_3122;Briareum;0
Tektite;2002;1;DSCN_3123;Briareum;0
Tektite;2002;1;DSCN_3124;Briareum;0
Tektite;2002;3;DSCN_3137;Briareum;0
Tektite;2002;3;DSCN_3138;Briareum;0
Tektite;2002;3;DSCN_3139;Briareum;0
Tektite;2002;3;DSCN_3140;Briareum;0
Tektite;2002;3;DSCN_3141;Briareum;0
Tektite;2002;3;DSCN_3142;Briareum;0
Tektite;2002;3;DSCN_3143;Briareum;0
Tektite;2002;3;DSCN_3144;Briareum;0
Tektite;2002;3;DSCN_3145;Briareum;0
Tektite;2002;3;DSCN_3146;Briareum;0
Tektite;2003;1;DSCN_2382;Briareum;0
Tektite;2003;1;DSCN_2384;Briareum;0
Tektite;2003;1;DSCN_2385;Briareum;0
Tektite;2003;1;DSCN_2386;Briareum;0
Tektite;2003;1;DSCN_2387;Briareum;0
Tektite;2003;1;DSCN_2388;Briareum;0
Tektite;2003;1;DSCN_2389;Briareum;0
Tektite;2003;1;DSCN_2390;Briareum;0
Tektite;2003;1;DSCN_2391;Briareum;0
Tektite;2003;1;DSCN_2392;Briareum;0
Tektite;2003;1;DSCN_2383;Briareum;0
Tektite;2003;3;DSCN_2405;Briareum;0
Tektite;2003;3;DSCN_2406;Briareum;0
Tektite;2003;3;DSCN_2407;Briareum;0
Tektite;2003;3;DSCN_2408;Briareum;0
Tektite;2003;3;DSCN_2409;Briareum;0
Tektite;2003;3;DSCN_2410;Briareum;0
Tektite;2003;3;DSCN_2411;Briareum;0
Tektite;2003;3;DSCN_2412;Briareum;0
Tektite;2003;3;DSCN_2413;Briareum;0
Tektite;2003;3;DSCN_2414;Briareum;0
Tektite;2004;1;DSCN_7149;Briareum;0
Tektite;2004;1;DSCN_7150;Briareum;0
Tektite;2004;1;DSCN_7151;Briareum;0
Tektite;2004;1;DSCN_7152;Briareum;0
Tektite;2004;1;DSCN_7153;Briareum;0
Tektite;2004;1;DSCN_7154;Briareum;0
Tektite;2004;1;DSCN_7155;Briareum;0
Tektite;2004;1;DSCN_7156;Briareum;0
Tektite;2004;1;DSCN_7157;Briareum;0
Tektite;2004;1;DSCN_7158;Briareum;0
Tektite;2004;1;DSCN_7159;Briareum;0
Tektite;2004;3;DSCN_7127;Briareum;0
Tektite;2004;3;DSCN_7129;Briareum;0
Tektite;2004;3;DSCN_7130;Briareum;0
Tektite;2004;3;DSCN_7131;Briareum;0
Tektite;2004;3;DSCN_7132;Briareum;0
Tektite;2004;3;DSCN_7133;Briareum;0
Tektite;2004;3;DSCN_7134;Briareum;0
Tektite;2004;3;DSCN_7135;Briareum;0
Tektite;2004;3;DSCN_7136;Briareum;0
Tektite;2004;3;DSCN_7128;Briareum;0
Tektite;2005;1;DSC_0003;Briareum;0
Tektite;2005;1;DSC_0004;Briareum;0
Tektite;2005;1;DSC_0005;Briareum;0
Tektite;2005;1;DSC_0006;Briareum;0
Tektite;2005;1;DSC_0007;Briareum;0
Tektite;2005;1;DSC_0008;Briareum;0
Tektite;2005;1;DSC_0009;Briareum;0
Tektite;2005;1;DSC_0010;Briareum;0
Tektite;2005;1;DSC_0011;Briareum;0
Tektite;2005;1;DSC_0012;Briareum;0
Tektite;2005;1;DSC_0013;Briareum;0
Tektite;2005;3;DSC_0026;Briareum;0
Tektite;2005;3;DSC_0027;Briareum;0
Tektite;2005;3;DSC_0028;Briareum;0
Tektite;2005;3;DSC_0029;Briareum;0
Tektite;2005;3;DSC_0030;Briareum;0
Tektite;2005;3;DSC_0031;Briareum;0
Tektite;2005;3;DSC_0032;Briareum;0
Tektite;2005;3;DSC_0033;Briareum;0
Tektite;2005;3;DSC_0034;Briareum;0
Tektite;2005;3;DSC_0035;Briareum;0
Tektite;2006;1;DSC_0445;Briareum;0
Tektite;2006;1;DSC_0446;Briareum;0
Tektite;2006;1;DSC_0447;Briareum;0
Tektite;2006;1;DSC_0448;Briareum;0
Tektite;2006;1;DSC_0449;Briareum;0
Tektite;2006;1;DSC_0450;Briareum;0
Tektite;2006;1;DSC_0451;Briareum;0
Tektite;2006;1;DSC_0452;Briareum;0
Tektite;2006;1;DSC_0453;Briareum;0
Tektite;2006;1;DSC_0454;Briareum;0
Tektite;2006;1;DSC_0455;Briareum;0
Tektite;2006;3;DSC_0468;Briareum;0
Tektite;2006;3;DSC_0469;Briareum;0
Tektite;2006;3;DSC_0470;Briareum;0
Tektite;2006;3;DSC_0472;Briareum;0
Tektite;2006;3;DSC_0473;Briareum;0
Tektite;2006;3;DSC_0474;Briareum;0
Tektite;2006;3;DSC_0475;Briareum;0
Tektite;2006;3;DSC_0476;Briareum;0
Tektite;2006;3;DSC_0477;Briareum;0
Tektite;2006;3;DSC_0471;Briareum;0
Tektite;2007;1;DSC_1128;Briareum;0
Tektite;2007;1;DSC_1129;Briareum;0
Tektite;2007;1;DSC_1130;Briareum;0
Tektite;2007;1;DSC_1131;Briareum;0
Tektite;2007;1;DSC_1132;Briareum;0
Tektite;2007;1;DSC_1133;Briareum;0
Tektite;2007;1;DSC_1134;Briareum;0
Tektite;2007;1;DSC_1135;Briareum;0
Tektite;2007;1;DSC_1136;Briareum;0
Tektite;2007;1;DSC_1137;Briareum;0
Tektite;2007;1;DSC_1138;Briareum;0
Tektite;2007;3;DSC_1152;Briareum;0
Tektite;2007;3;DSC_1153;Briareum;0
Tektite;2007;3;DSC_1154;Briareum;0
Tektite;2007;3;DSC_1155;Briareum;0
Tektite;2007;3;DSC_1156;Briareum;0
Tektite;2007;3;DSC_1157;Briareum;0
Tektite;2007;3;DSC_1158;Briareum;0
Tektite;2007;3;DSC_1159;Briareum;0
Tektite;2007;3;DSC_1160;Briareum;0
Tektite;2007;3;DSC_1161;Briareum;0
Tektite;2008;1;DSC_2504;Briareum;0
Tektite;2008;1;DSC_2505;Briareum;0
Tektite;2008;1;DSC_2506;Briareum;0
Tektite;2008;1;DSC_2507;Briareum;0
Tektite;2008;1;DSC_2508;Briareum;0
Tektite;2008;1;DSC_2509;Briareum;0
Tektite;2008;1;DSC_2510;Briareum;0
Tektite;2008;1;DSC_2511;Briareum;0
Tektite;2008;1;DSC_2512;Briareum;0
Tektite;2008;1;DSC_2513;Briareum;0
Tektite;2008;1;DSC_2514;Briareum;0
Tektite;2008;3;DSC_2527;Briareum;0
Tektite;2008;3;DSC_2528;Briareum;0
Tektite;2008;3;DSC_2529;Briareum;0
Tektite;2008;3;DSC_2530;Briareum;0
Tektite;2008;3;DSC_2531;Briareum;0
Tektite;2008;3;DSC_2532;Briareum;0
Tektite;2008;3;DSC_2533;Briareum;0
Tektite;2008;3;DSC_2534;Briareum;0
Tektite;2008;3;DSC_2535;Briareum;0
Tektite;2008;3;DSC_2536;Briareum;0
Tektite;2009;1;2016;Briareum;0
Tektite;2009;1;2017;Briareum;0
Tektite;2009;1;2018;Briareum;0
Tektite;2009;1;2019;Briareum;0
Tektite;2009;1;2020;Briareum;0
Tektite;2009;1;2021;Briareum;0
Tektite;2009;1;2022;Briareum;0
Tektite;2009;1;2023;Briareum;0
Tektite;2009;1;2024;Briareum;0
Tektite;2009;1;2025;Briareum;0
Tektite;2009;1;2026;Briareum;0
Tektite;2009;3;2039;Briareum;0
Tektite;2009;3;2040;Briareum;0
Tektite;2009;3;2041;Briareum;0
Tektite;2009;3;2042;Briareum;0
Tektite;2009;3;2043;Briareum;0
Tektite;2009;3;2044;Briareum;0
Tektite;2009;3;2045;Briareum;0
Tektite;2009;3;2046;Briareum;0
Tektite;2009;3;2047;Briareum;0
Tektite;2009;3;2048;Briareum;0
Tektite;2010;1;8097;Briareum;1
Tektite;2010;1;8098;Briareum;1
Tektite;2010;1;8099;Briareum;0
Tektite;2010;1;8100;Briareum;0
Tektite;2010;1;8101;Briareum;0
Tektite;2010;1;8102;Briareum;0
Tektite;2010;1;8103;Briareum;0
Tektite;2010;1;8104;Briareum;0
Tektite;2010;1;8105;Briareum;0
Tektite;2010;1;8106;Briareum;0
Tektite;2010;1;8107;Briareum;0
Tektite;2010;1;8108;Briareum;0
Tektite;2010;3;8120;Briareum;0
Tektite;2010;3;8121;Briareum;0
Tektite;2010;3;8122;Briareum;0
Tektite;2010;3;8123;Briareum;0
Tektite;2010;3;8124;Briareum;1
Tektite;2010;3;8125;Briareum;0
Tektite;2010;3;8126;Briareum;0
Tektite;2010;3;8127;Briareum;0
Tektite;2010;3;8128;Briareum;0
Tektite;2010;3;8129;Briareum;0
Tektite;2011;1;1;Briareum;0
Tektite;2011;1;2;Briareum;0
Tektite;2011;1;3;Briareum;0
Tektite;2011;1;4;Briareum;0
Tektite;2011;1;5;Briareum;0
Tektite;2011;1;6;Briareum;0
Tektite;2011;1;7;Briareum;0
Tektite;2011;1;8;Briareum;0
Tektite;2011;1;9;Briareum;0
Tektite;2011;1;10;Briareum;0
Tektite;2011;1;11;Briareum;0
Tektite;2011;3;24;Briareum;0
Tektite;2011;3;25;Briareum;0
Tektite;2011;3;26;Briareum;0
Tektite;2011;3;27;Briareum;0
Tektite;2011;3;28;Briareum;0
Tektite;2011;3;29;Briareum;0
Tektite;2011;3;30;Briareum;0
Tektite;2011;3;31;Briareum;0
Tektite;2011;3;32;Briareum;0
Tektite;2011;3;33;Briareum;0
Tektite;2012;1;1750;Briareum;0
Tektite;2012;1;1751;Briareum;0
Tektite;2012;1;1752;Briareum;0
Tektite;2012;1;1753;Briareum;0
Tektite;2012;1;1754;Briareum;0
Tektite;2012;1;1755;Briareum;0
Tektite;2012;1;1756;Briareum;0
Tektite;2012;1;1757;Briareum;0
Tektite;2012;1;1758;Briareum;0
Tektite;2012;1;1759;Briareum;0
Tektite;2012;1;1760;Briareum;0
Tektite;2012;3;1773;Briareum;0
Tektite;2012;3;1774;Briareum;0
Tektite;2012;3;1775;Briareum;0
Tektite;2012;3;1776;Briareum;0
Tektite;2012;3;1777;Briareum;0
Tektite;2012;3;1778;Briareum;0
Tektite;2012;3;1779;Briareum;0
Tektite;2012;3;1780;Briareum;0
Tektite;2012;3;1781;Briareum;0
Tektite;2012;3;1782;Briareum;0
Tektite;2013;1;288;Briareum;0
Tektite;2013;1;289;Briareum;0
Tektite;2013;1;290;Briareum;0
Tektite;2013;1;291;Briareum;0
Tektite;2013;1;292;Briareum;0
Tektite;2013;1;293;Briareum;0
Tektite;2013;1;294;Briareum;0
Tektite;2013;1;295;Briareum;0
Tektite;2013;1;296;Briareum;0
Tektite;2013;1;297;Briareum;0
Tektite;2013;1;298;Briareum;0
Tektite;2013;3;311;Briareum;0
Tektite;2013;3;312;Briareum;0
Tektite;2013;3;313;Briareum;0
Tektite;2013;3;314;Briareum;0
Tektite;2013;3;315;Briareum;0
Tektite;2013;3;316;Briareum;0
Tektite;2013;3;317;Briareum;0
Tektite;2013;3;318;Briareum;0
Tektite;2013;3;319;Briareum;0
Tektite;2013;3;320;Briareum;0
Yawzi;1987;1;1;Erythropodium;0
Yawzi;1987;1;2;Erythropodium;1
Yawzi;1987;1;3;Erythropodium;0
Yawzi;1987;1;4;Erythropodium;1
Yawzi;1987;1;5;Erythropodium;0
Yawzi;1987;1;6;Erythropodium;0
Yawzi;1987;1;7;Erythropodium;5
Yawzi;1987;1;8;Erythropodium;0
Yawzi;1987;1;9;Erythropodium;0
Yawzi;1987;1;10;Erythropodium;0
Yawzi;1987;3;21;Erythropodium;0
Yawzi;1987;3;22;Erythropodium;0
Yawzi;1987;3;23;Erythropodium;0
Yawzi;1987;3;24;Erythropodium;0
Yawzi;1987;3;25;Erythropodium;0
Yawzi;1987;3;26;Erythropodium;0
Yawzi;1987;3;27;Erythropodium;0
Yawzi;1987;3;28;Erythropodium;0
Yawzi;1987;3;29;Erythropodium;0
Yawzi;1987;3;30;Erythropodium;1
Yawzi;1988;1;1;Erythropodium;0
Yawzi;1988;1;2;Erythropodium;0
Yawzi;1988;1;3;Erythropodium;0
Yawzi;1988;1;4;Erythropodium;0
Yawzi;1988;1;5;Erythropodium;0
Yawzi;1988;1;6;Erythropodium;0
Yawzi;1988;1;7;Erythropodium;0
Yawzi;1988;1;8;Erythropodium;0
Yawzi;1988;1;9;Erythropodium;0
Yawzi;1988;1;10;Erythropodium;0
Yawzi;1988;3;21;Erythropodium;0
Yawzi;1988;3;22;Erythropodium;0
Yawzi;1988;3;23;Erythropodium;0
Yawzi;1988;3;24;Erythropodium;0
Yawzi;1988;3;25;Erythropodium;0
Yawzi;1988;3;26;Erythropodium;0
Yawzi;1988;3;27;Erythropodium;0
Yawzi;1988;3;28;Erythropodium;0
Yawzi;1988;3;29;Erythropodium;0
Yawzi;1988;3;30;Erythropodium;0
Yawzi;1989;1;1;Erythropodium;0
Yawzi;1989;1;2;Erythropodium;0
Yawzi;1989;1;3;Erythropodium;0
Yawzi;1989;1;4;Erythropodium;2
Yawzi;1989;1;5;Erythropodium;0
Yawzi;1989;1;6;Erythropodium;0
Yawzi;1989;1;7;Erythropodium;0
Yawzi;1989;1;8;Erythropodium;0
Yawzi;1989;1;9;Erythropodium;0
Yawzi;1989;1;10;Erythropodium;0
Yawzi;1989;3;11;Erythropodium;0
Yawzi;1989;3;12;Erythropodium;0
Yawzi;1989;3;13;Erythropodium;0
Yawzi;1989;3;14;Erythropodium;0
Yawzi;1989;3;15;Erythropodium;0
Yawzi;1989;3;16;Erythropodium;0
Yawzi;1989;3;17;Erythropodium;0
Yawzi;1989;3;18;Erythropodium;0
Yawzi;1990;1;1;Erythropodium;0
Yawzi;1990;1;2;Erythropodium;0
Yawzi;1990;1;3;Erythropodium;0
Yawzi;1990;1;4;Erythropodium;0
Yawzi;1990;1;5;Erythropodium;0
Yawzi;1990;1;6;Erythropodium;0
Yawzi;1990;1;7;Erythropodium;0
Yawzi;1990;1;8;Erythropodium;0
Yawzi;1990;1;9;Erythropodium;0
Yawzi;1990;1;10;Erythropodium;0
Yawzi;1990;3;21;Erythropodium;0
Yawzi;1990;3;22;Erythropodium;1
Yawzi;1990;3;23;Erythropodium;0
Yawzi;1990;3;24;Erythropodium;0
Yawzi;1990;3;25;Erythropodium;0
Yawzi;1990;3;26;Erythropodium;0
Yawzi;1990;3;27;Erythropodium;0
Yawzi;1990;3;28;Erythropodium;0
Yawzi;1990;3;29;Erythropodium;0
Yawzi;1990;3;30;Erythropodium;0
Yawzi;1991;1;1;Erythropodium;0
Yawzi;1991;1;2;Erythropodium;0
Yawzi;1991;1;3;Erythropodium;0
Yawzi;1991;1;4;Erythropodium;2
Yawzi;1991;1;5;Erythropodium;0
Yawzi;1991;1;6;Erythropodium;0
Yawzi;1991;1;7;Erythropodium;0
Yawzi;1991;1;8;Erythropodium;0
Yawzi;1991;1;9;Erythropodium;0
Yawzi;1991;1;10;Erythropodium;0
Yawzi;1991;3;21;Erythropodium;0
Yawzi;1991;3;22;Erythropodium;0
Yawzi;1991;3;23;Erythropodium;2
Yawzi;1991;3;24;Erythropodium;2
Yawzi;1991;3;25;Erythropodium;4
Yawzi;1991;3;26;Erythropodium;0
Yawzi;1991;3;27;Erythropodium;0
Yawzi;1991;3;28;Erythropodium;2
Yawzi;1991;3;29;Erythropodium;0
Yawzi;1991;3;30;Erythropodium;0
Yawzi;1992;1;1;Erythropodium;0
Yawzi;1992;1;2;Erythropodium;0
Yawzi;1992;1;3;Erythropodium;2
Yawzi;1992;1;4;Erythropodium;0
Yawzi;1992;1;5;Erythropodium;0
Yawzi;1992;1;6;Erythropodium;0
Yawzi;1992;1;7;Erythropodium;0
Yawzi;1992;1;8;Erythropodium;0
Yawzi;1992;1;9;Erythropodium;0
Yawzi;1992;1;10;Erythropodium;0
Yawzi;1992;3;20;Erythropodium;0
Yawzi;1992;3;21;Erythropodium;0
Yawzi;1992;3;22;Erythropodium;0
Yawzi;1992;3;23;Erythropodium;0
Yawzi;1992;3;24;Erythropodium;0
Yawzi;1992;3;25;Erythropodium;0
Yawzi;1992;3;26;Erythropodium;0
Yawzi;1992;3;27;Erythropodium;0
Yawzi;1992;3;28;Erythropodium;0
Yawzi;1992;3;29;Erythropodium;0
Yawzi;1993;1;1;Erythropodium;0
Yawzi;1993;1;2;Erythropodium;1
Yawzi;1993;1;3;Erythropodium;0
Yawzi;1993;1;4;Erythropodium;0
Yawzi;1993;1;5;Erythropodium;0
Yawzi;1993;1;6;Erythropodium;0
Yawzi;1993;1;7;Erythropodium;0
Yawzi;1993;1;8;Erythropodium;0
Yawzi;1993;1;9;Erythropodium;0
Yawzi;1993;1;10;Erythropodium;0
Yawzi;1993;3;21;Erythropodium;0
Yawzi;1993;3;22;Erythropodium;1
Yawzi;1993;3;23;Erythropodium;1
Yawzi;1993;3;24;Erythropodium;0
Yawzi;1993;3;25;Erythropodium;0
Yawzi;1993;3;26;Erythropodium;0
Yawzi;1993;3;27;Erythropodium;2
Yawzi;1993;3;28;Erythropodium;1
Yawzi;1993;3;29;Erythropodium;0
Yawzi;1993;3;30;Erythropodium;0
Yawzi;1994;1;1;Erythropodium;0
Yawzi;1994;1;2;Erythropodium;0
Yawzi;1994;1;3;Erythropodium;0
Yawzi;1994;1;4;Erythropodium;0
Yawzi;1994;1;5;Erythropodium;0
Yawzi;1994;1;6;Erythropodium;0
Yawzi;1994;1;7;Erythropodium;0
Yawzi;1994;1;8;Erythropodium;0
Yawzi;1994;1;9;Erythropodium;0
Yawzi;1994;1;10;Erythropodium;0
Yawzi;1994;3;21;Erythropodium;2
Yawzi;1994;3;22;Erythropodium;1
Yawzi;1994;3;23;Erythropodium;0
Yawzi;1994;3;24;Erythropodium;0
Yawzi;1994;3;25;Erythropodium;0
Yawzi;1994;3;26;Erythropodium;0
Yawzi;1994;3;27;Erythropodium;1
Yawzi;1994;3;28;Erythropodium;4
Yawzi;1994;3;29;Erythropodium;0
Yawzi;1994;3;30;Erythropodium;0
Yawzi;1995;1;1;Erythropodium;0
Yawzi;1995;1;2;Erythropodium;0
Yawzi;1995;1;3;Erythropodium;0
Yawzi;1995;1;4;Erythropodium;0
Yawzi;1995;1;5;Erythropodium;0
Yawzi;1995;1;6;Erythropodium;0
Yawzi;1995;1;7;Erythropodium;0
Yawzi;1995;1;8;Erythropodium;0
Yawzi;1995;1;9;Erythropodium;0
Yawzi;1995;1;10;Erythropodium;0
Yawzi;1995;3;21;Erythropodium;0
Yawzi;1995;3;22;Erythropodium;0
Yawzi;1995;3;23;Erythropodium;0
Yawzi;1995;3;24;Erythropodium;0
Yawzi;1995;3;25;Erythropodium;0
Yawzi;1995;3;26;Erythropodium;0
Yawzi;1995;3;27;Erythropodium;0
Yawzi;1995;3;28;Erythropodium;0
Yawzi;1995;3;29;Erythropodium;0
Yawzi;1995;3;30;Erythropodium;1
Yawzi;1996;1;1;Erythropodium;0
Yawzi;1996;1;2;Erythropodium;0
Yawzi;1996;1;3;Erythropodium;0
Yawzi;1996;1;4;Erythropodium;0
Yawzi;1996;1;5;Erythropodium;0
Yawzi;1996;1;6;Erythropodium;0
Yawzi;1996;1;7;Erythropodium;0
Yawzi;1996;1;8;Erythropodium;0
Yawzi;1996;1;9;Erythropodium;0
Yawzi;1996;1;10;Erythropodium;0
Yawzi;1996;3;21;Erythropodium;0
Yawzi;1996;3;22;Erythropodium;0
Yawzi;1996;3;23;Erythropodium;1
Yawzi;1996;3;24;Erythropodium;0
Yawzi;1996;3;25;Erythropodium;0
Yawzi;1996;3;26;Erythropodium;0
Yawzi;1996;3;27;Erythropodium;0
Yawzi;1996;3;28;Erythropodium;0
Yawzi;1996;3;29;Erythropodium;0
Yawzi;1996;3;30;Erythropodium;0
Yawzi;1997;1;1;Erythropodium;0
Yawzi;1997;1;2;Erythropodium;0
Yawzi;1997;1;3;Erythropodium;0
Yawzi;1997;1;4;Erythropodium;1
Yawzi;1997;1;5;Erythropodium;0
Yawzi;1997;1;6;Erythropodium;1
Yawzi;1997;1;7;Erythropodium;0
Yawzi;1997;1;8;Erythropodium;0
Yawzi;1997;1;9;Erythropodium;0
